Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Panier,shipping_delay,profit_margin,delivery_time
70,CA-2016-119823,2016-06-04,2016-06-06,First Class,3a921a669a2f742df3980e99eacb61e3d62d196193658566057a0eea9259d491,Consumer,United States,Springfield,Springfield,22153.0,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2.0,0.0,35.6636,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",2 days,0.4700000000000001,2.0
71,CA-2016-106075,2016-09-18,2016-09-23,Standard Class,d07ddad4149ec8c1ef1c14ad9381b57bcfcc2037ca8a5a9511643e7369d41140,Consumer,United States,New York City,New York City,10009.0,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1.0,0.2,1.731,Avery Binding System Hidden Tab Executive Style Index Sets,5 days,0.37500000000000006,5.0
72,CA-2017-114440,2017-09-14,2017-09-17,Second Class,ed8c12f9b29b76fb3123683e4a3cee69ef886485fbf26d614f55c04b7865258b,Consumer,United States,Jackson,Jackson,49201.0,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3.0,0.0,8.763,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",3 days,0.45999999999999996,3.0
73,US-2015-134026,2015-04-26,2015-05-02,Standard Class,afef3464c37298ac4b95921e06083b4f8ad5eef6ac03fcebd8295c2194566eda,Consumer,United States,Memphis,Memphis,38109.0,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,40.74,8.0,0.2,7.2576,High-Back Leather Manager's Chair,6 days,0.1781443298969072,6.0
74,US-2015-134026,2015-04-26,2015-05-02,Standard Class,afef3464c37298ac4b95921e06083b4f8ad5eef6ac03fcebd8295c2194566eda,Consumer,United States,Memphis,Memphis,38109.0,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2.0,0.2,1.213,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",6 days,0.0125,6.0
75,US-2015-134026,2015-04-26,2015-05-02,Standard Class,afef3464c37298ac4b95921e06083b4f8ad5eef6ac03fcebd8295c2194566eda,Consumer,United States,Memphis,Memphis,38109.0,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1.0,0.2,-18.196,Safco Industrial Wire Shelving System,6 days,-0.25,6.0
76,US-2017-118038,2017-12-09,2017-12-11,First Class,08d05646fc39bbe28a8e36601be2d3844a895c231a882e220539c7481ce843e9,Corporate,United States,Houston,Houston,77041.0,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3.0,0.0,-1.9344,Economy Binders,2 days,-1.5499999999999998,2.0
77,US-2017-118038,2017-12-09,2017-12-11,First Class,08d05646fc39bbe28a8e36601be2d3844a895c231a882e220539c7481ce843e9,Corporate,United States,Houston,Houston,77041.0,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3.0,0.0,-5.8248,"6"" Cubicle Wall Clock, Black",2 days,-0.6,2.0
78,US-2017-118038,2017-12-09,2017-12-11,First Class,08d05646fc39bbe28a8e36601be2d3844a895c231a882e220539c7481ce843e9,Corporate,United States,Houston,Houston,77041.0,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3.0,0.2,2.724,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",2 days,0.10000000000000002,2.0
79,US-2014-147606,2014-11-26,2014-12-01,Second Class,afef3464c37298ac4b95921e06083b4f8ad5eef6ac03fcebd8295c2194566eda,Consumer,United States,Houston,Houston,77070.0,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5.0,0.0,-14.475,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",5 days,-0.75,5.0
80,CA-2016-127208,2016-06-12,2016-06-15,First Class,f3a0ec7a67e8a8cc874835d7c638d892766ade2b994890d8817c707f264bc247,Corporate,United States,Decatur,Decatur,35601.0,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1.0,0.0,56.2032,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",3 days,0.27,3.0
81,CA-2016-127208,2016-06-12,2016-06-15,First Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Corporate,United States,Decatur,Decatur,35601.0,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3.0,0.0,8.0352,Avery Heavy-Duty EZD  Binder With Locking Rings,3 days,0.48000000000000004,3.0
82,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,2d0baf102a7a92a29a5f6c12d1e6656d1d8e74d63d3c4f716fa157f11b50a06b,Consumer,United States,San Francisco,San Francisco,94122.0,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5.0,0.0,4.172,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4 days,0.27999999999999997,4.0
83,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,2d0baf102a7a92a29a5f6c12d1e6656d1d8e74d63d3c4f716fa157f11b50a06b,Consumer,United States,San Francisco,San Francisco,94122.0,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1.0,0.0,6.2031,"Sortfiler Multipurpose Personal File Organizer, Black",4 days,0.29,4.0
84,CA-2015-149734,2015-09-03,2015-09-08,Standard Class,6de13bca3ab7bbd2c7184b500ce21135b7a8da9ab0980a0399de7823ffe9dd7e,Corporate,United States,Durham,Durham,27707.0,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7.0,0.2,62.8075,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,5 days,0.3125,5.0
85,US-2017-119662,2017-11-13,2017-11-16,First Class,cf332d83e21157d7a82cbc35717fc111c4fe82ed3e0aa255bffd9d268bc4d441,Home Office,United States,Chicago,Chicago,60623.0,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3.0,0.2,7.2576,Safco Industrial Wire Shelving,3 days,0.03150328159183248,3.0
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,959d8cbbd51734e7a3c6edca145731247f797971ffc5e916131fc4814a062941,Consumer,United States,Columbia,Columbia,29203.0,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2.0,0.0,33.2156,Novimex Swivel Fabric Task Chair,2 days,0.11000000000000001,2.0
87,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,94fa84a56e1b77cf6fa955f609b2414db6d4101c4a8f0f336701d03e796a7b4d,Consumer,United States,Rochester,Rochester,55901.0,Central,TEC-AC-10001998,Technology,Accessories,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1.0,0.0,6.7966,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,7 days,0.34,7.0
88,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,94fa84a56e1b77cf6fa955f609b2414db6d4101c4a8f0f336701d03e796a7b4d,Consumer,United States,Rochester,Rochester,55901.0,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2.0,0.0,2.9568,Avery 511,7 days,0.48,7.0
89,CA-2016-159695,2016-04-05,2016-04-10,Second Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Home Office,United States,Houston,Houston,77095.0,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7.0,0.2,13.8572,Eldon Portable Mobile Manager,5 days,0.08750000000000001,5.0
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,13d0c2650cd31c1a2d2c1093852a2e52be6abce908cd64d66efe52f8cf5295a7,Corporate,United States,Los Angeles,Los Angeles,90036.0,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3.0,0.0,6.633,Turquoise Lead Holder with Pocket Clip,5 days,0.32999999999999996,5.0
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,13d0c2650cd31c1a2d2c1093852a2e52be6abce908cd64d66efe52f8cf5295a7,Corporate,United States,Los Angeles,Los Angeles,90036.0,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2.0,0.2,8.2782,Panasonic Kx-TS550,5 days,0.11249999999999999,5.0
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,13d0c2650cd31c1a2d2c1093852a2e52be6abce908cd64d66efe52f8cf5295a7,Corporate,United States,Los Angeles,Los Angeles,90036.0,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1.0,0.0,3.1104,Xerox 1995,5 days,0.4799999999999999,5.0
93,CA-2015-149587,2015-01-31,2015-02-05,Second Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Minneapolis,Minneapolis,55407.0,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2.0,0.0,6.2208,Xerox 1999,5 days,0.4799999999999999,5.0
94,CA-2015-149587,2015-01-31,2015-02-05,Second Class,48848b8c6d43d9c1dc1273afc5c0b87332d2488538b4e2111cbf1f668e92bd09,Consumer,United States,Minneapolis,Minneapolis,55407.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3.0,0.0,16.5354,"Seth Thomas 13 1/2"" Wall Clock",5 days,0.30999999999999994,5.0
95,CA-2015-149587,2015-01-31,2015-02-05,Standard Class,48848b8c6d43d9c1dc1273afc5c0b87332d2488538b4e2111cbf1f668e92bd09,Consumer,United States,Minneapolis,Minneapolis,55407.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2.0,0.0,16.1504,Ibico Standard Transparent Covers,5 days,0.49000000000000005,5.0
96,US-2017-109484,2017-11-06,2017-11-12,Standard Class,bd46e32023bc58f189b38446fa2508ed9e9f723aa7ef1672c83f5578e62a3490,Home Office,United States,Portland,Portland,97206.0,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1.0,0.0,-3.788,Flexible Leather- Look Classic Collection Ring Binder,6 days,-0.6666666666666666,6.0
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Home Office,United States,New York City,New York City,10009.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,,7.0,0.0,40.5426,9-3/4 Diameter Round Wall Clock,2 days,,2.0
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,7e01ddbeba180be3f36247892622fd31c0747a9488ce1d7afaeef2d060f586ea,Consumer,United States,San Francisco,San Francisco,94122.0,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3.0,0.2,17.9592,Trimflex Flexible Post Binders,3 days,0.35,3.0
99,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,7780fe937339db62c979ea88ad050683f4ba8a62a8ca499be9dfefd68e2d3d6f,Corporate,United States,Saint Paul,Saint Paul,55106.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6.0,0.0,22.5852,Fellowes Basic Home/Office Series Surge Protectors,5 days,0.29000000000000004,5.0
100,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,628e4f067594bcbfbd6f8470c693e803abc72fa326bf9c3cb1b60cfa2708824a,Home Office,United States,Chicago,Chicago,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7.0,0.2,22.6184,Avery Personal Creations Heavyweight Cards,4 days,0.35000000000000003,4.0
101,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,628e4f067594bcbfbd6f8470c693e803abc72fa326bf9c3cb1b60cfa2708824a,Home Office,United States,Chicago,Chicago,60610.0.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3.0,0.2,-10.7973,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,4 days,-0.1125,4.0
102,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,628e4f067594bcbfbd6f8470c693e803abc72fa326bf9c3cb1b60cfa2708824a,Home Office,United States,Chicago,Chicago,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3.0,0.0,-3.0396,Avery Hidden Tab Dividers for Binding Systems,4 days,-1.7,4.0
103,CA-2016-129903,2016-12-01,2016-12-04,Second Class,41d968dd2ee84345c899db7ca92a2e7d64899b48874c936be9113ceebd05de33,Consumer,United States,Rochester,Rochester,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4.0,0.0,11.7208,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),3 days,0.49,3.0
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,e8b4fcce8ab03bbc32fa885ab7428e2bbdd5ab77521d5e2398ad041eee560ed6,Consumer,United States,Aurora,Aurora,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6.0,0.2,-26.8758,Logitech K350 2.4Ghz Wireless Keyboard,4 days,-0.11250000000000002,4.0
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,e8b4fcce8ab03bbc32fa885ab7428e2bbdd5ab77521d5e2398ad041eee560ed6,Consumer,United States,Aurora,Aurora,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3.0,0.2,-3.8385,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",4 days,-0.0375,4.0
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,e8b4fcce8ab03bbc32fa885ab7428e2bbdd5ab77521d5e2398ad041eee560ed6,Consumer,United States,Aurora,Aurora,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3.0,0.0,-25.8174,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",4 days,-0.7000000000000001,4.0
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Charlotte,Charlotte,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8.0,0.2,17.6016,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,5 days,0.23750000000000004,5.0
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Charlotte,Charlotte,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1.0,0.2,2.0994,Speck Products Candyshell Flip Case,5 days,0.075,5.0
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,ca8ec4970ed530a13e22eb943a381d49ae0f846f8e09932f9b3eabf226dd58b9,Consumer,United States,Charlotte,Charlotte,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1.0,0.2,1.0738,Newell Chalk Holder,5 days,0.32500000000000007,5.0
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,8e07df493fd32bea4a65fe201eff94d380c72e8671e90c2fe1a6ee6791d42cd9,Home Office,United States,Orland Park,Orland Park,60462.0,Central,TEC-AC-10000844,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,339.96,5.0,0.2,67.992,LogitechÂ Gaming G510s - Keyboard,5 days,0.20000000000000004,5.0
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,e950fecebe8703c480d06a3580c1ab9fa6b040ee6bb8c95d7cc5cd65c425a188,Corporate,United States,New York City,New York City,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,0.0,10.9096,Magnifier Swing Arm Lamp,5 days,0.25999999999999995,5.0
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,914ad6bf169c3275320c9fb699e77afaf2b07dd7a16a11214a50f15c3afc983f,Consumer,United States,Urbandale,Urbandale,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2.0,0.0,22.788,"Hunt PowerHouse Electric Pencil Sharpener, Blue",7 days,0.30000000000000004,7.0
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,914ad6bf169c3275320c9fb699e77afaf2b07dd7a16a11214a50f15c3afc983f,Consumer,United States,Urbandale,Urbandale,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6.0,0.0,13.3476,"Avery Durable Plastic 1"" Binders",7 days,0.49000000000000005,7.0
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,dd70309d73910b98d14c7d81edd7b3153cc828a3bf78a161f076f7efe806c7a1,Consumer,United States,Columbus,Columbus,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14.0,0.2,14.5348,"OIC Colored Binder Clips, Assorted Sizes",2 days,0.36250000000000004,2.0
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,dd70309d73910b98d14c7d81edd7b3153cc828a3bf78a161f076f7efe806c7a1,Consumer,United States,Columbus,Columbus,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2.0,0.2,1.652,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2 days,0.35,2.0
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,dd70309d73910b98d14c7d81edd7b3153cc828a3bf78a161f076f7efe806c7a1,Consumer,United States,Columbus,Columbus,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3.0,0.2,7.4925,Xerox 1921,2 days,0.3125,2.0
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,dd70309d73910b98d14c7d81edd7b3153cc828a3bf78a161f076f7efe806c7a1,Consumer,United States,Columbus,Columbus,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6.0,0.2,44.0316,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",2 days,0.33749999999999997,2.0
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,07c41f7f8da2ed563ce0452e1d066605494817333732bafb29d6c596e6aeb39a,Consumer,United States,Seattle,Seattle,98103.0.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,40.74,3.0,0.0,7.2576,Hon Racetrack Conference Tables,4 days,0.1781443298969072,4.0
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,8519c43a7bab323d3d6e44fd177ec2110f1e44b9998aca3e66b623bb7ca005c7,Corporate,United States,Bristol,Bristol,6010.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1.0,0.0,7.2576,GBC DocuBind 300 Electric Binding Machine,5 days,0.04599414426404046,5.0
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Wilmington,Wilmington,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3.0,0.0,18.3456,Artistic Insta-Plaque,3 days,0.39,3.0
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Wilmington,Wilmington,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4.0,0.0,13.878,DXL Angle-View Binders with Locking Rings by Samsill,3 days,0.45,3.0
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Wilmington,Wilmington,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6.0,0.0,63.4368,"Companion Letter/Legal File, Black",3 days,0.27999999999999997,3.0
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Wilmington,Wilmington,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9.0,0.0,51.759,Globe Weis Peel & Seel First Class Envelopes,3 days,0.45,3.0
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Wilmington,Wilmington,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7.0,0.0,19.7316,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,3 days,0.29,3.0
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,e29fd1279d1f7f383acbf423f20d4fa7387a57445a07e704df9795bc0a43914b,Home Office,United States,Houston,Houston,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,40.74,3.0,0.3,-8.5794,Global Deluxe High-Back Manager's Chair,2 days,-0.21058910162002945,2.0
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,88e780296873c748aa44e54927705015a1c0680af00fb325c780701ee423094e,Consumer,United States,Bloomington,Bloomington,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,40.74,6.0,0.5,7.2576,Bevis 44 x 96 Conference Tables,5 days,0.1781443298969072,5.0
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,dedabc9b906ab54cfe64044e03821943d39da7a805a59a0a9246dbc717abca77,Consumer,United States,Phoenix,Phoenix,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2.0,0.0,-1.8308,"Avery Durable Slant Ring Binders, No Labels",7 days,-0.7666666666666667,7.0
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,dedabc9b906ab54cfe64044e03821943d39da7a805a59a0a9246dbc717abca77,Consumer,United States,Phoenix,Phoenix,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7.0,0.2,30.499,"Trav-L-File Heavy-Duty Shuttle II, Black",7 days,0.125,7.0
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,2ac82f8e880ce5f892bf11c17e4bfdc22703fe311fceb32adc5107e4004bf01e,Home Office,United States,Los Angeles,Los Angeles,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,0.2,-9.1602,"Global Task Chair, Black",4 days,-0.11249999999999999,4.0
